video_id,title
x6ocWH4ckbw,"노후 준비에도 골든타임이 있습니다 ""제발 이렇게 준비하세요"" (김경록 고문 1부)"
z5kVemDiK2Y,"중국의 끔찍한 몰락! 세계의 분열, 신냉전시대...과연 한국의 미래는? (김정호 교수 풀버전)"
2tWfkHw0PRQ,미국이 대만을 100% 신뢰할 수 없는 이유
l88G8HEwxzo,"최악의 위기에 직면한 중국 ""중국은 앞으로 추락할 일만 남았어요"" (김정호 교수 4부)"
tx3YJiC1hl8,"""엄마 죄송해요...전세 사기 당했어요..."" 첫 자취 3개월만에 날벼락 같은 소식"
LEKWRNJd12Y,[실버버튼 이벤트] 댓글 달고 경품 받아 가세요~🥰
vp5oUHIHNxk,요즘 송도에 관심이 많다던데...' 송도가 이슈인 이유를 찾아왔습니다 [임장가자 EP.10]
4kg_oRkYsWA,두 개의 전쟁 끝?! 대변수는 '이것'
ki2C8yudduc,"세계의 분열! 신냉전 시대, 한국의 생존 전략은? ""한국만 모르는 역대급 기회가 있습니다"" (김정호 교수 3부)"
NJQCVp7Uen8,"성공한 사람들이 반드시 지키는 원칙 단 한 가지! ""인생을 바꾸고 싶다면 '이것'부터 끊으세요"" (유영만 교수 풀버전)"
Yvq-roKqpvk,행복한 노후를 위해 꼭 끊어야 할 한가지
nkP87loRYPs,끔찍한 노후' 피하려면 제발 생각을 바꾸세요 (유영만 교수 3부)
eUWN_VkjCZc,분양권 매입 무작정 따라하기 step5
uBvcaSdA8Ak,"전쟁 위기에 놓인 한국, 반드시 해야 할 한가지"
oOghugI8r8Y,북한이 핵을 만드는 결정적 이유
7W5U7MJYUwg,"북한의 예사롭지 않은 정황, 결코 남의 일이 아닌 한반도 시나리오?! (김정호 교수 2부)"
cOoYBLbsJlQ,당신의 삶을 바꿔줄 최고의 투자 방법은 바로 '이것'입니다
-PpQJnf3IOo,성공하고 싶다면 '여기'에 투자하세요. 놀라운 변화가 일어납니다. (유영만 교수 2부)
_WI_pNnEqlk,진짜 위기 오나...' 한국이 큰일 난 이유
nyijzwf58vo,"탁~트인 송도 시티뷰 셀프 인테리어! ""집값이 2배 뛰었어요"" [임장가자 EP.09]"
C_Mq2bAown4,트럼프 재집권 시 전 세계에 벌어질 끔찍한 일은?!
oeWFnMEt_gg,우리나라 큰일 났다! 트럼프가 당선되면 전 세계에 벌어질 일은?! (김정호 교수 1부)
0RqlHfcZkT4,지금 절대 집 사지 마세요 '이때' 싸게 살 기회 옵니다 (김기원 대표 풀버전)
kuTWChh5Plk,성공한 사람들이 반드시 지키는 언어 사용 원칙
zfVweWYI8iQ,인생이 꼬인다면 반드시 점검해야 할 1순위는 바로 '이것' 입니다. (유영만 교수 1부)
uxHe7H-XsdU,청약 신청방법 무작정 따라하기 STEP 5
Y5inVz2yp3E,용산국제업무지구 부활에 기대감 상승! 용산 아파트 현재 상황은?
6TSk8lIW_Vs,부동산 시장 안정화 '이때' 됩니다
UfEKe-b4S2g,집값 바닥은 이렇게 보는 겁니다. 제발 이 '신호'를 확인하세요 (김기원 대표 2부)
Pzi-3ur0ZtY,"한국 부동산 ""최대 40% 하락할 겁니다"""
_65mu_vNKlw,"죽은 도시 살리려면 '이것' 무조건 필요합니다. 한국, 지방소멸 막으려면...? (김시덕 박사 풀버전)"
Ks88AmPQ5Gw,2024년 집값 전망은?! 총선 이후가 진짜입니다
6CEkXotSIRU,"집값, 앞으로 2년이 고비! '여기'까지 떨어질 각오해야 합니다. (김기원 대표 1부)"
SC72jG5pAvM,제발 환상을 버리세요 'GTX는 철도'입니다 #김시덕 #KB부동산
IXh_nXFgp_U,"""GTX는 환상입니다"" 죽어가는 도시는 '이것' 때문에 부활했어요 (김시덕 박사 3부)"
iupKaDlCLQI,이것'이 있어야 행복한 인간관계를 이어갈 수 있습니다 (김경일 교수 풀버전)
AQnYC1UB0E4,KB부동산 커뮤니티에 글 쓰고 10만 포인트 받아가세요!
VFYRf7gsDUc,전·월세 계약 전에 KB부동산에서 무료로 전세안전진단 서비스 받으세요!
CKYRlWpEly8,서울의 미래를 결정할 마지막 핵심은 '이곳'입니다 #김시덕 #KB부동산
BrSrBgsOdU0,미래에 강남 뛰어넘을 곳! '이곳'에 엄청난 가치가 숨어있습니다 (김시덕 박사 2부)
XDPYJCcjFvU,"청약통장, 매달 얼마씩 넣는게 좋을까?"
_FqIou6_t14,진짜 부자들이 강남 말고 '이곳'에 사는 이유! 재개발 계획만 봐도 엄청납니다.
kBJXiaaiuAY,인간관계에서 '외로움'이 무서운 이유
UNjuFu1a1Cs,주변에 이런 사람 있다면 지금 당장 관계를 끊으세요 (김경일 교수 2부)
PoUBf-2nT7g,"한국 부동산, 안타깝지만 앞으로 '이런 곳'만 살아남습니다"
AjfLCfylFV0,"극단으로 치닫는 부동산 시장 ""결국 이런 곳만 살아남습니다"" (김시덕 도시문헌학자 1부)"
hBtrJmSLcmg,강남 못지않은 인기! 신혼부부가 선호하는 GTX호재 지역은? [임장가자 EP.08]
sKyOdXpOnn8,노후 파산하는 사람들의 특징 #김경일교수
saqyF9fT1RI,이것' 모르면 폭망합니다. 나이 들수록 더 잘 사는 사람들의 특징은? (김경일 교수 1부)
a2wM0RE2R5I,트럼프가 또 당선되면 한반도에 벌어질 일?
aHu5yn5M56E,이제 현금 쓸 기회가 옵니다 이 흐름을 주목하세요 (김광석 교수 풀버전)
FNO32KUu_EQ,"""고금리 시대의 종말"" 이번 금리 인하는 다르다!"
v5QHl7IyTgU,미국 금리 인하 가능성 '뚝' 우리가 준비해야 할 것은? (김광석 교수 3부)
sHbFEj8slqA,"가점제와 추첨제, 무슨 차이?"
Ti6lH5KAd7Y,노원구에도 50층 초고층 아파트 지어질까? 현재 사람들이 가장 몰리는 곳은?! [임장가자 EP.07]
wGtXPyff1IE,"붕괴 직전 중국?! ""중국 기업마저 떠난다"""
T4I3hp_SJpg,"붕괴 직전 중국! ""중국 기업마저 떠난다"" 나락으로 가는 중국 경제 vs 일본의 잃어버린 30년...한국의 경제 탈출구는?! (김광석 교수 2부)"
Ed1Sc1NcBgQ,"한국의 장기침체 현상, 중국에서 해답을 찾아라!"
zeGQJ7T0njA,"2024년, 금리 인하 된다?! 자산시장 분위기는 '이렇게' 바뀝니다 (김광석 교수 1부)"
L_0gQEjwvHo,"2024년 경제 전망, 이 영상 하나로 확실하게 정리해 드립니다. (김영익 교수 풀버전)"
WlnpxvwAoP0,"1.10대책 수혜지, 발표하기도 전에 다녀왔습니다. 재건축 패스트트랙, 얼마나 효과 볼까? [임장가자 EP.06]"
oz0b0s1YTh4,"한국 역사상 최악의 위기, 집값 이렇게 됩니다!"
Ro_8bQ6BN-M,"한국 역사상 최악의 위기 온다. ""집값, 특히 이곳은 강한 하락 예상됩니다"" (김영익 교수 3부)"
4USvjWXi-_M,지구에서 제일 빨리 사라질 나라 '한국'?!
l9A6C7UKFn4,2024년 최악의 경기 침체 옵니다. 이 위기를 극복하기 위해서는 '이것'을 해야 합니다 (김영익 교수 2부)
gSdhPxw4sc0,청약통장 없이 청약하는 방법
oYWoPL1BGyM,1기 신도시 특별법 약발 있다? 없다?! 노원구 재건축 현황 총정리! [임장가자 EP.05]
YwNahEunRZo,자산을 늘리고 싶다면 '이 때'가 기회입니다
pga2twk4F-0,2024년에 부를 쌓을 기회가 옵니다. '이것'부터 사 모으세요! (김영익 교수 1부)
ZxVc75coaxE,건설사 위기! 빚더미에 눌린 한국 부동산...공포의 2024년 부동산 전망은? (연말특집토론 풀버전)
Z92WYhaBNz0,"내 집이 있어도, 아니 없어도 주목!!!!"
XfW6o9eozes,올해는 집사고 싶으면 무조건 보세요
AHl4FqLQZoM,"""집은 제발 '이때' 사세요!"""
o98bER3f3GA,"충격 연구! 불안한 주거환경, 비만 흡연보다 노화 앞당긴다? 실수요자를 위한 '내 집 마련' 현실적인 전략 대방출! (연말특집토론 4부)"
0PC27LS1E1A,"마피・무피・초피, 대체 뭐죠? 부동산 프리미엄의 세계"
8DSsKxUv3OE,"부동산PF 문제, 집값 상승 요인이다?!"
4ZjqwbuQOSg,한국 가계 빚 세계 1위에 부동산발 PF위기까지...2024 부동산 전망은?! (연말특집토론 3부)
Ch_bfxlZoaY,2024년에 집값이 하락할 수 밖에 없는 이유
Wi7SXbbmE3M,불꽃 튀는 2024년 집값 논쟁 2차전! '본격 하락 vs 하락 끝' 치열한 토론이 계속됩니다 (연말 특집 토론 2부)
GmD-VBljZPM,분양권과 입주권이 뭐죠? 비슷한 듯 달라요!
z1wH61pVTTs,"배려가 필요한 이에게 새 아파트를, 특별공급 제도"
TPBXtvmz_Xk,"새 아파트를 '찜'하는 방법, 주택청약"
ZQiVAFAT-DA,재개발 사업만 20곳 추진 중! 이제 곧 역사 속으로 사라질 이곳에 직접 다녀왔습니다
yI0mkq0OrlE,현재 부동산 시장은 '진짜' 하락한 게 아닙니다 #부동산전망 #이광수
qUe9hTwJf7M,2024년 부동산 시장 전망부터 집값에 대한 모든 것! 이 영상 하나로 끝내드립니다 (연말 특집 토론 1부)
701HOntAJIo,모르면 손해! '10년 동안 무이자 대출 6천만 원' 받는 방법 공개합니다
djANDxgUM_I,"2024년, 더 힘든 시기 옵니다. 제발 '이것'으로 여러분의 자산을 지키세요! (김경필 머니트레이너 풀버전)"
UqAB91WNzn4,서울의 중심을 바꾼다?! 미래의 강남을 위협할 '이곳'은?!
jGzs2xkkVFs,가장 확실한 노후준비 딱 다섯가지만 따라하세요!
kU2wVQLafhQ,"""한 살이라도 젊을 때 시작하세요"" 행복한 노후를 위한 가장 확실한 방법 (김경필 머니트레이너 3부)"
cY2iH9bqkqs,당신도 '고도 허세' 입니까?
9eFtrxk9hcQ,"""과소비보다 더 무섭습니다"" 월급 많이 받아도 돈 못 모으는 결정적 이유 (김경필 머니트레이너 2부)"
RkvcsKVlxss,지금부터 정신차리고 돈 모아야 하는 이유
Vwnc3CgIi_E,"""효과 200%"" 채소&과일식의 놀라운 효능 엑기스만 담았습니다 (조승우 한약사 풀버전)"
Vt1xxm6KJTQ,서울 지하철 5호선에 GTX까지..! 과연 트리플 역세권 될까?! [임장가자 EP.04]
F40TUk982oA,"순식간에 가난해지는 잘못된 소비 습관 10가지 ""지금 당장 끊어내세요. 그래야 돈 모을 수 있습니다"" (김경필 머니트레이너 1부)"
LwUe-3BHxJY,암 발생 확률 증가?! 유제품의 불편한 진실
KfYZe2Ec1nw,"매일 마시는 커피, '이렇게' 먹으면 암에 걸립니다 (조승우 한약사 4부)"
qiB_rLSi-SE,청약 완판 도시! 추가 분양도 완판 될까? [임장가자 EP. 03]
s7DoKyrmqno,간헐적 단식 시작 전 놓치면 안 되는 3가지
6w1wYpo9aQ4,암세포 없애고 싶다면 '3가지'를 꼭 챙겨드세요 (조승우 한약사 3부)
v-eL5DNSNSc,아침 굶으세요 그래야 건강해 집니다!
tWJyeqMEJds,"노화를 늦추는 최고의 습관, 의사들도 놀란 기적의 채소 과일식은?! (조승우 한약사 2부)"
NI18UXLQKZg,대한민국 부동산의 암울한 미래 '이 문제' 정말 심각합니다 (박은정 감정평가사 풀버전)
ENyIrpf73T0,서부권 대장 넘어설까? 신흥부촌으로 떠오르는 '이곳'
Jt2qEVxobe8,제로 칼로리 음료가 오히려 비만을 유발한다?!
MWQA4OFPgHU,아프지 않고 오래 살려면 '이것' 하나만 따라하세요. 또래보다 10년은 젊어질 수 있습니다. (조승우 한약사 1부)
DCQDpJuB6ts,"재건축에 대한 환상?! ""제발 멈춰주세요"""
aLuGwRDEXsU,"집값에 대한 위험한 착각?! ""강남 불패 너무 믿지 마세요"" (박은정 감정평가사 3부)"
CU42-0RIwTQ,"입지도 너~무 좋은데, 2029년에 더 좋아진다고요?!"
oEMwjsULV5I,"한국 부동산 시장 ""수술 시기 놓쳤다"""
uOqZkGVtPR8,"똘똘한 한 채'도 무너진다?! ""엉터리 집값에 속지 마세요"" (박은정 감정평가사 2부)"
ApIWs08jfHk,정말 안타깝습니다. 이런 분들은 제발 '집' 좀 파세요
YdLRePRCqwI,함부로 집 샀다가는 진짜 큰일 납니다 (박은정 감정평가사 1부)
OXox-myKpj8,"싹 바뀐 부동산 흐름 ""이제 장기 상승랠리는 없을겁니다"" (박원갑 위원 풀버전)"
xvq3h6ZSgVU,"역세권 맞먹는 호수뷰 프리미엄, 실거래가 20억?! [임장가자 EP. 02]"
Q09WVujDwX0,부동산 시장 움직이는 큰 손의 정체?!
BoFzEa20Koc,"""흐름이 완전히 바뀌었어요"" 부동산에 나타난 이상징후 (박원갑 위원 2부)"
n6wN-c7eUhg,내년 집값 '이것'이 결정합니다
jHcidHS2DBk,불안과 공포에 떨고 있는 한국 부동산...집값 뒤흔드는 가장 큰 변수는 '이것' 입니다 (박원갑 위원 1부)
uywGlXcIT1E,부동산 이대로 가다가는 큰일 납니다. 터질 건 터져야 돼요 (김경민 교수 풀버전)
LmKSO_wgkKc,서울도 아닌데 20억 찍은 이유
cmXeKASJ_vo,20억 찍고 2주 만에 1억 또 올랐다고? 실제 분위기는 어떤지 직접 다녀왔습니다 [임장가자 EP. 01]
tamiAFRTvvk,"부동산 상승?! NO!! ""이번 주, '이것'이 시장의 방향을 결정할 겁니다"" [친절한 부동산 EP. 5]"
Ty0DToksq4o,서울 아파트 가격의 미래는...
aNlfRH5ljms,부동산 공급 부족 위기! 더 심각한 건...
p63yNzp0pfA,심각한 현재 한국 부동산 시장의 현실
ltTUjdNrnV4,이러다 정말 큰일 터집니다. 2024 부동산 시장 최대 변수는... (김경민 교수 2부)
CSThFFyylhs,부동산 시장 분위기 곧 바뀔겁니다
2ub42ffOqAc,"""진짜 심각한 상황 올 수 있습니다"" 내년 부동산 시장 솔직히 말씀드리면...(김경민 교수 1부)"
_dS5Qf21-II,"20년 실전 투자자의 조언 ""이렇게 집 사면 결국 다시 팔게 됩니다"" (김사부 2부)"
2VCn9IZMkwE,"부동산 하락 시그널, '이렇게' 판단하세요"
2-QzIxdM-7g,목동 따라갈까? 신정뉴타운의 기대되는 미래
4eO6tPMHDMA,절대 실패하지 않는 부동산 찾는 법
1qJRg0oXogk,내 집 마련 '이렇게' 하세요! 부동산 투자 20년 해보고 확신했습니다 (김사부 1부)
uAQvnm3c0r4,로또 청약 당첨된 썰 풉니다
ygwtBt4RV4s,시세 차익만 무려 10억?! 로또 청약 당첨 문자 받았습니다 (정영진X이지선 4부)
pMriH9Ok-LY,모두 같은 재건축이 아니다! TOP of '입지 깡패' 단지는?
qdsBweYnN48,회사 사정 나빠졌다던 남편의 비밀
sVDWxOeg80c,"아이 둘 키우는 주부의 사연 "" 갑자기 끊긴 생활비, 그 이유가 주식 때문이라고 하네요..."" (정영진X이지선 3부)"
q-eveMducy8,만약 남편의 숨겨둔 비상금을 발견했다면?!
TktKyIo-wZc,"이혼 걱정 없는 돈 관리 노하우!! ""어떻게 해야 현명할까?"" (정영진X이지선 2부)"
qJ-87A11k-s,최근 아파트를 매수 할 마음이 생긴 이유 #부동산전망
YtTLs9g685o,주식 몰빵 vs 저축! 과연 이들의 선택은? 정프로와 이지선 성우의 재태크 매운맛 토크! (정영진X이지선 1부)
KBEMQ04WkQQ,얼마 남지 않았습니다. 무주택자라면 '이곳'을 눈여겨보세요 [친절한 부동산 EP. 4-2]
c_H8d75OocE,역전세 대란 지속 vs 끝?! 앞으로 전세시장 '이렇게' 됩니다 [친절한 부동산 EP. 4-1]
dZEL_6UcCKQ,"청약, 지금이 기회다?!"
oM3WWBe-LzI,하락 리스크 남아있다?! 앞으로 집값은...(김규정 소장 풀버전)
63a6uC8neoY,여전히 많이 오른 집값?! 지금은 '이렇게' 하세요 (김규정 소장 2부)
Bk3O36X9Bho,한국 부자 순위 '이것'으로 결정됩니다
RRnyX4UfDg4,대한민국 '찐 부자'는 이미 이쪽으로 갈아타고 있다?! (김규정 소장 1부)
KWR9buhJ9wc,미국에 일자리 몰빵(?) 한국의 예견된 미래?! (박정호 교수 풀버전)
Atk4ZJ6cLsk,내 집 마련 준비중이라면 '이것'을 반드시 고려하세요!
u5JdH9xamM8,"""교수님 꺼지세요."""
qrBsws6J1VQ,"""지금처럼 살면 뒤처진다"" 챗 GPT시대! 결국 살아남을 직업은... (박정호 교수 4부)"
H9ZdLHMVyFk,부동산 시장의 불편한 진실?!
kbe0praDE6k,지금 집값 '이것'으로 간신히 버티고 있습니다 (박정호 교수 3부)
JuUjb9k9yzM,서울에서 최고가 대비 -27% 아파트! 직접 다녀왔습니다
ivNl8Psj0o4,흑자 기업도 문 닫는 나라...
hgDtqEo08Zg,"예견된 한국의 미래?! ""이러다 다 죽어..."" (박정호 교수 2부)"
32v0UAeNCow,"""절대 경착륙은 용인하지 않겠다."""
yKYGc6-8OuI,"시진핑 경제의 몰락? 심상치 않은 '탈중국' 기류 ""미국이 절대 망하지 않는 이유는..."" (박정호 교수 1부)"
JBmBCRpajMU,"""빈 아파트만 1억 3천만 채"" 중국 부동산 망한 이유 (안유화 풀버전)"
6VJ_iab6JFw,대체 방이 몇개야...170평대 초호화 대저택 가격이 얼마라고요?!
oeoWFxgir9s,주택 공급 비상! 집값이 위험하다?! [친절한 부동산 EP. 3]
aFIUwPVBFlQ,"""죽을 때 되게 아쉬울 것 같아요"""
53HTXhG1zoI,"""사실상 청년 절반이 백수"" 사상 최악 취업난 터진 중국 실상 (안유화 총장 3부)"
1io16D5by7Y,170평 넘는 집은 어떻게 생겼을까?
yFvJxZR1g9A,한국 기업의 운명은...
qDG4YEe__OA,170평 넘는 대저택?! 방 찾다가 길 잃을 뻔...
0BHgkv8W8xE,大중국 수출 시대의 종말! 한국에 찾아온 기회?! (안유화 총장 2부)
6yzVYx-sjB0,큰 문제' 생긴 미중관계?!
VwdpDkQj_iU,"중국의 총체적 위기?! ""진짜 중요한 건 뉴스에 안 나옵니다."" (안유화 총장 1부)"
ncyULQKDmcg,"노후 망치는 최악의 투자, 당장 '이것'부터 끊으세요 (강창희 대표 풀버전)"
099wiwekkPw,오늘 부부싸움 하셨나요? 빨리 화해하세요.
m3jDSVkJSBE,"""가장 확실한 노후 대비는 재테크가 아닙니다"" (강창희 대표 3부)"
AH5BS2szL_8,당신이 찾던 전지적 KB부동산 시점
GZE0wO3XPXw,"""자녀 교육하다가 다 망합니다"""
0qsBGYhGr0w,당장 '이것' 버리지 않으면 억대 자산도 소용없습니다 (강창희 대표 2부)
wqtgmFFGdeQ,이 영상 하나로 '하반기 집값' 확실히 정리해 드립니다 (김광석 실장 풀버전)
fpGtG1B_ppY,이곳에 모아타운 추진구역만 4곳?!' 직접 다녀왔습니다
ZzTf8uVO2v0,다 오르는데 집값도 안 오를까요?!
IlHnWK_ARmo,"""주식? 부동산? 기회는 '여기'에서 옵니다"" (김광석 실장 3부)"
rCUyswPDrT4,"혼돈의 전세 시장, 역전세 대란 온다?!"
xJX7qd64uWM,하반기 경제 운명은? 상승 vs 하방
qd0UqkKAh-k,"3가지' 사이클의 정확한 매칭! 앞으로 집값, 이렇게 됩니다 (김광석 실장 2부)"
R4G0u4Iwags,10년 후 천지개벽할 이곳?! 그런데...!
E55jr13UyXk,심각한 한국의 미래...
AXXQNv1uWV4,심각한 한국의 미래...일본을 따라간다?! '노후 파산'이 진짜 무서운 이유 (강창희 대표 1부)
yw0HU2HdlxU,금리 인상 이제는 없다?!
2Uark1aVfbQ,모두가 행복해지려면...
A7ElSVHkTYE,IMF의 경고! 세계 경제와 거꾸로 가는 한국 경제... 왜? (김광석 실장 1부)
Epmz1Te1G_k,한국 부동산 경착륙 위기..?!
KRBFrSLNwMM,"""집값 하락? 아직 시작도 안 했습니다. '이때'를 노리세요"" (이광수 대표 풀버전)"
Pw1om9kEnF8,냉장고만 4천 만원?!!
20MWmda3JgM,"""하늘에서 빛이 내려와요...✨⭐️🌟"" 집에서 은하수를 볼 수 있다?!"
FMoLWpXcv8A,"""집값이 안 오른 다는 게 아니에요. 더 싸게 살 기회가 옵니다."" (이광수 대표 3부)"
4zIG7XHkZc0,전세'가 무서운 이유
ZtFalf7blfw,"금리 인하, 주택 가격 상승?! vs 그래도 하락한다! 그 이유는... (이광수 대표 2부)"
WVKflM7Tz6A,이곳'으로 말할 것 같으면...
sg5_9reO3hk,종잣돈 2천만 원으로 30억 자산가가 된 투자비법 대공개 (공윤경 풀버전)
uptZlfoID2E,이때가 바닥입니다 #부동산 #이광수
flB5bgrdUjQ,강남에서 차로 13분!! 자연과 도심이 공존하는 최고급 타운하우스가 40~60억?!
qqw3dM3fDIQ,"집값 반등 힘든 이유 ""하반기에 진짜 큰 게 옵니다"" (이광수 대표 1부)"
NXVVYuoR9q0,직장인 시점 요일별 재테크 방법!
jyLp6CSTPn8,"30억 자산가의 직장인 투자비법! ""저는 직장인일 때 점심시간에 꼭 '이것'을 했어요."" (공윤경_부자 되는 세상 2부)"
Nr5YYOYWN9U,다가구주택 하나가 19주택으로..?!
dn8SxmeHhSU,조회수 폭주?! '이 아파트'에 무슨 일이?! [친절한 부동산 EP. 2-2]
rpcpFPXw1eU,정말 안타깝지만...
VYnpU_Ew4Yk,분위기 대변신! 저렴하고 분위기 있는 인테리어 소품 고르는 꿀팁은?!
6-3063ZQL0U,"전세금 어떻게 돌려주지? 역전세난 2라운드! ""안타깝지만...이런 분들은 집 파세요"" [친절한 부동산 EP. 2-1]"
zA8Q0-TapKg,주택 증여 '이렇게' 하면 세금 걱정 없습니다 (이승현 회계사 4부)
XcZUEkXD8JA,30대 30억 자산가가 말하는 재테크란? #부동산 #재테크
tOJCZ0oTABg,100억대 자산가의 선택! 앞으로 '이곳'에 기회가 옵니다. (송희구 작가 풀버전)
Fwz5r9g-rgM,최악의 구조 거실...! 동식물과 함께하는 코지홈으로 바꾸기 가능?!
os5PChNxxjE,부자 될 기회 '이곳'을 주목하세요
0_4Qy4eHL9A,3천만 원 월급쟁이가 소액으로 30억 만든 투자 비법 (공윤경_부자되는 세상 1부)
d8_8b2E2F4M,"테라스 품은 연희동 고급주택, 마스터 룸은 2개?!"
G-VULfkJd4E,"돈 되는 아파트 vs 안 팔리는 아파트 ""이렇게 구별하세요"" (송희구 작가 2부)"
Pd-3KB7o2G0,대박 입지에 세대당 주차 3대 가능 + 테라스?! 작은 방에도 화장실과 드레스룸이 있다는데...가격은?!
LMrEg1iN7I4,"""세금 돌려받으세요"""
fexA1CakkUM,"""세금 돌려받으세요!"" 바뀐 세법 정리해 드립니다"
dzeYPpDLQ8Y,"100억대 자산가, ""점심은 3천원으로 해결"""
WjIBExw3vtA,"저는 이렇게 100억 만들었습니다 ""1억 있으면 무조건 '이렇게' 하세요"" (송희구 작가 1부)"
X0gXqdWhrUQ,부동산 시장 '2차 하락' 올 수밖에 없는 이유는요...(김인만 소장 풀버전)
M1CmqW91k-c,강북 최초 하이엔드 고급주택 내부는?
kaGfckJZh40,"분양권, 입주권, 주거용 오피스텔 주택 수 포함 여부!!"
As7qh-7KRYo,아파트 매수 타이밍! '이곳'을 주목하세요
1vLJDka_jdw,조선왕조가 선택한 '연희동'에 신축 고급주택이 나타났다?!
RG3L7uwqipU,"분양권, 주거용 오피스텔, '이것' 확인 안하면 세금 폭탄 맞는다?!"
iqgnGlBkcTU,"집값, 아직 바닥은 아니지만...'이것'부터 준비해야 합니다"
yfzC5wiuXSk,중국의 역대급 금융위기?! 제발 '이렇게' 해야 합니다 (최용식 소장 풀버전)
aXrUrMSypss,공간분리 꿀팁 대방출! 원룸에서 50만원으로 홈오피스를 만들었다?!
1L4AYojcqiw,집값 바닥? 아직 아닙니다
ORQeWstawkU,급매물이 소진되고 있다?! 집값 반등의 진짜 속내는... [친절한 부동산 EP. 1]
kMuAuLu2gb0,"집값 반등 아직 멀었다?! ""강남 풀고 양도세 풀어야 진짜 바닥입니다"" (김인만 소장 1부)"
I-5nWEM617U,오피스 공간으로 살릴 수있는 '핫 포인트'와 '핫 아이템'을 찾아라!
wQY8Yw4fCJk,"한국 주식시장, 과소 평가돼 있다"
sADHjPn38w0,"경제위기 오더라도 '이 현실'을 직시한다면, 한국도 고도성장할 것이라고 봅니다. (최용식 소장 2부)"
VvxmP1OZk6w,워런 버핏이 자녀에게 무조건 시키는 '이것'은?
jgyyoG8CAZQ,히노끼탕이 집 안에?! 3층 대저택 클라스
4zGgxHlHbJQ,월급쟁이도 부자가 될 수 있습니다. 이렇게 따라하세요. (김경필 머니트레이너 풀버전)
kL7kRYGOm_w,강남에서 45분 거리에 궁전이 있다?!
VZa5O44DPFA,30억대 3층 대저택! 히노끼탕과 고급 파티룸까지 완벽 그 자체
__ADw5B4D0o,역대급 경제 위기 가능성 경고
n2FOHpw2U48,역대급 금융위기 가능성 경고?! IMF 예측한 경제학자가 말하는 '현재 경제' (최용식 소장 1부)
K9henw60kgI,"대기업 임원 출신의 충격 고백, 직장 생활을 한다면 '이것'만은 절대 하지 않을 거예요 (정선용 작가 1부)"
pybZBaojB-Y,이 영상'만 따라오면 거시경제를 보는 눈이 생깁니다. (김영익 교수 풀버전)
_eHzIMlwjfM,이것 모르면 과태료 3천 만원!!!
tv9L3bs8FEk,강남에서 45분 거리에 궁전 같은 대저택이?! 가격은 2부에서 공개됩니다!
8LnEbP9WPGE,이것' 모르면 과태료 3천 만원! 모르면 피보는 부동산 세금
5ruPh-ur-T0,부자들이 경계하는 한 가지!
mKCGcEZ8Clg,부자 될 수 있는 기회 '이것'의 비중을 늘려야 합니다.(김영익 교수 3부)
WgEpuWPLv1Q,1억 모으는 방법
FUQwsOcq_MY,부자가 되려면 당장 1억부터 모아야 하는 이유를 알려드립니다
qHXxlf5exW8,나의 노후 생활비 계산법
G5WXPZ9AFSI,공덕1구역 재개발 부지 1분안에 둘러보기
Nxdan_E_TS8,주식과 부동산에 목메지 말아야 하는 이유! 여러분의 노후가 힘들어질 수 있습니다.
GAxi2S7XQak,이 커다란 공터에 무엇이 들어서는 걸까요?
0IOj7QMicBs,미국계 대형 금융사가 중국시장을 향하는 이유
F8v82QOGzXE,담장 1.8m 프라이빗 끝판왕 하우스! 내부에 사우나까지?!
XMkT4ugsmTw,인테리어도 예쁜 프라이빗 끝판왕 고급 주택! (로또 1등 당첨되면...)
x2is2ITEhL8,미중 갈등 격화... 한국은 '이 산업'이 유망합니다. (김영익 교수 2부)
GOa3Lh2JrgE,미국 주식보다 한국 주식이 강세인 이유
PDzn1HCEEeU,빚을 빛의 속도로 갚는 방법
7OnkD_Ti-T8,월급쟁이 부자가 되고 싶다면 당장 '이것'부터 버리세요 (김경필 머니트레이너 1부)
Me-HJEaUpjk,강남 상위 1%의 힐링법
sowuBNF21Ps,강남 한복판 아파트에 공원같은 단독 테라스가 있다고요?! '상위 1%의 힐링법'
3w02vPVKhEI,"경기 침체 예상되지만, 앞으로 10년 '이 주식'은 안전합니다 (김영익 교수 1부)"
LyjK0rGKeCg,"[티저]지식이 되고 돈이 되는 시간, 세미정의 부동산 클라스 전격론칭!"
6C_y6p9awZg,휴향지 리조트급 아파트가 강남 한복판에?!
cds28V4lPEU,루브르 박물관 건축가가 설계한 초럭셔리 하우스가 강남 한복판에?!
c_IGIHvPowk,투자로 최상의 성과 얻으려면 '이렇게' 해보세요
LsOXmntQFR4,1971년에 지어진 아파트?!
ZsXSvsqvFoQ,원효로 4가에 드론 택시가 생긴다?
FDUYW1LDLzE,용산 황금입지에 들어서는 대단지 아파트?!
QmPT13VrG4I,이렇게 투자해야 손실을 줄입니다.
HXlAFMmRfwE,30년 투자 경험으로 배웠습니다. 이런 투자는 절대 하면 안 됩니다.
c7h65MP3qwE,한국 부동산 불패?! 저는 이렇게 생각합니다 [이광수 위원 풀버전]
iEbkDlEApf4,피 같은 보증금 지키는 법!!! (신탁 부동산 전세사기 예방법)
